"SubjectID" "Activity" "Average of [fBodyAcc-mean()-X]" "Average of [fBodyAcc-mean()-Y]" "Average of [fBodyAcc-mean()-Z]" "Average of [fBodyAcc-std()-X]" "Average of [fBodyAcc-std()-Y]" "Average of [fBodyAcc-std()-Z]" "Average of [fBodyAccJerk-mean()-X]" "Average of [fBodyAccJerk-mean()-Y]" "Average of [fBodyAccJerk-mean()-Z]" "Average of [fBodyAccJerk-std()-X]" "Average of [fBodyAccJerk-std()-Y]" "Average of [fBodyAccJerk-std()-Z]" "Average of [fBodyAccMag-mean()]" "Average of [fBodyAccMag-std()]" "Average of [fBodyBodyAccJerkMag-mean()]" "Average of [fBodyBodyAccJerkMag-std()]" "Average of [fBodyBodyGyroJerkMag-mean()]" "Average of [fBodyBodyGyroJerkMag-std()]" "Average of [fBodyBodyGyroMag-mean()]" "Average of [fBodyBodyGyroMag-std()]" "Average of [fBodyGyro-mean()-X]" "Average of [fBodyGyro-mean()-Y]" "Average of [fBodyGyro-mean()-Z]" "Average of [fBodyGyro-std()-X]" "Average of [fBodyGyro-std()-Y]" "Average of [fBodyGyro-std()-Z]" "Average of [tBodyAcc-mean()-X]" "Average of [tBodyAcc-mean()-Y]" "Average of [tBodyAcc-mean()-Z]" "Average of [tBodyAcc-std()-X]" "Average of [tBodyAcc-std()-Y]" "Average of [tBodyAcc-std()-Z]" "Average of [tBodyAccJerk-mean()-X]" "Average of [tBodyAccJerk-mean()-Y]" "Average of [tBodyAccJerk-mean()-Z]" "Average of [tBodyAccJerk-std()-X]" "Average of [tBodyAccJerk-std()-Y]" "Average of [tBodyAccJerk-std()-Z]" "Average of [tBodyAccJerkMag-mean()]" "Average of [tBodyAccJerkMag-std()]" "Average of [tBodyAccMag-mean()]" "Average of [tBodyAccMag-std()]" "Average of [tBodyGyro-mean()-X]" "Average of [tBodyGyro-mean()-Y]" "Average of [tBodyGyro-mean()-Z]" "Average of [tBodyGyro-std()-X]" "Average of [tBodyGyro-std()-Y]" "Average of [tBodyGyro-std()-Z]" "Average of [tBodyGyroJerk-mean()-X]" "Average of [tBodyGyroJerk-mean()-Y]" "Average of [tBodyGyroJerk-mean()-Z]" "Average of [tBodyGyroJerk-std()-X]" "Average of [tBodyGyroJerk-std()-Y]" "Average of [tBodyGyroJerk-std()-Z]" "Average of [tBodyGyroJerkMag-mean()]" "Average of [tBodyGyroJerkMag-std()]" "Average of [tBodyGyroMag-mean()]" "Average of [tBodyGyroMag-std()]" "Average of [tGravityAcc-mean()-X]" "Average of [tGravityAcc-mean()-Y]" "Average of [tGravityAcc-mean()-Z]" "Average of [tGravityAcc-std()-X]" "Average of [tGravityAcc-std()-Y]" "Average of [tGravityAcc-std()-Z]" "Average of [tGravityAccMag-mean()]" "Average of [tGravityAccMag-std()]"
23 "WALKING_DOWNSTAIRS" -0.153671532259259 -0.950790837407407 -0.93901254962963 -0.403034132777778 0.79637402037037 -0.983172565185185 0.25191550062963 0.0169162374962963 0.130297765773148 0.17738330912037 0.0340846629522222 0.104647404535185 0.209676086851852 -0.0853077464277778 -0.38091400962963 0.242659454222222 0.149134708168519 0.0853552686037037 -0.131494749148148 -0.117725824412963 -0.112434644915185 -0.100808044235185 0.336085437407407 0.0348158957705556 -0.00523492599888889 -0.0189584484851852 0.128365116574074 -0.340895842401852 0.0390915481555556 -0.332783456296296 0.0484431493740741 -0.069057822862963 -0.373567181314815 -0.226522341311111 0.312979109388889 0.811289284074074 -0.741935481111111 -0.935802465925926 -0.867779391851852 -0.153464367351852 -0.44448486537037 -0.733165943333333 -0.177697841296296 -0.09851956305 0.355241366240741 -0.230593553777778 -0.523665141905556 -0.632889461481482 -0.802521429944444 -0.429643337498148 -0.188456385296296 -0.61123241537037 -0.79385915462963 -0.612022969109259 -0.626597338888889 -0.155859523916667 -0.434689423666667 -0.214730713222222 -0.293559041272222 -0.607604384814815 -0.624327582592593 -0.79493494537037 -0.842612046481481 -0.793930891666667 -0.77288759 -0.532973559388889
23 "WALKING_UPSTAIRS" -0.35593445 -0.933344481568627 -0.910474557058824 0.266721267411765 0.596663676862745 -0.92340541627451 0.497907095058824 0.26988206042902 -0.29967627372549 0.117414958354902 -0.101250750513725 -0.0261886588678431 -0.157612158558824 -0.111564389137255 -0.360634825588235 0.125525665647059 0.257739204396078 0.0359003901156863 -0.0921035001764706 -0.109913094117647 -0.0529198469941176 -0.0998245795823529 0.0713207686745098 -0.245769915223529 0.18695243594902 -0.133361178821569 -0.390501836137255 -0.374912406247451 -0.156527148792745 -0.0827198742156863 0.134800928764706 -0.164431925180392 -0.444845455686274 -0.381954151117647 -0.34071916027451 0.572178155490196 -0.800126499215686 -0.899346402745098 -0.531301255294118 -0.827350249411765 -0.704573815490196 -0.816150955686274 -0.380894442941176 -0.46895638372549 -0.290150636156863 -0.549638091176471 -0.794011111764706 -0.662095702235294 -0.976600896078431 -0.820401548431373 -0.803475426470588 -0.691480332745098 -0.841909650392157 -0.810102300588235 -0.759262155294118 -0.774101160196078 -0.842020245490196 -0.430239229235294 -0.253482412913922 -0.573124748823529 -0.37358468372549 -0.866914845490196 -0.921931193333333 -0.934673096862745 -0.922828453333333 -0.918544014705882
24 "LAYING" 0.683839909722222 -0.960412164305556 -0.993454358055556 0.322274353888889 -0.981654621527778 0.105908593791667 0.985163545694444 0.976605520138889 -0.985448275972222 0.127844852206944 0.104161695220556 0.132100448180556 0.289146744069444 -0.0955538053611111 -0.860582455833333 0.8283496625 -0.346013661041667 0.152654280440417 0.208147316930556 -0.102813809652778 0.259636554861111 0.274399892422222 0.100114929905556 0.0388815744930556 -0.061209641 0.159810337588889 -0.960300047638889 -0.953601176944444 -0.953791512638889 -0.137056272635556 0.191272628688889 -0.207639885806944 -0.9995917125 -0.998607074444444 -0.982964643888889 -0.80104218275 -0.99283154125 -0.743518518708333 -0.509966017351389 -0.999482670694444 -0.998617423333333 -0.999719238888889 -0.984124532361111 -0.983185637916667 -0.984673354444444 -0.98338738875 -0.98861195125 -0.988889077638889 -0.999879356944444 -0.999878012222222 -0.999599597222222 -0.999780811527778 -0.999754919861111 -0.999684927361111 -0.999669075555556 -0.999442303055556 -0.998941163888889 -0.976570564027778 -0.387469200263889 -0.641299976583333 0.146647010291667 -0.999732187638889 -0.999517819166667 -0.999708808055556 -0.999662569027778 -0.999527379444444
24 "SITTING" 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.227734098235294 0.787889894705882 -0.906755726617647 0.984183630294118 0.979936218823529 -0.985534045735294 0.198896442279412 0.199406860034265 0.269717759797059 0.0948653991558824 -0.0750132697044118 -0.881210615588235 0.809918225588235 -0.501613710132353 0.101542109655882 0.0696166138220588 -0.0951782658382353 0.0486180224029412 0.0897945066911765 0.0916748130102941 0.0422888710647059 -0.0680238838838235 0.126053474892647 -0.972589309264706 -0.961594559852941 -0.964633252352941 -0.0752224797691176 0.116314674720588 -0.0359261129323529 -0.997019701911765 -0.996975471617647 -0.986332473382353 -0.731011424088235 -0.668880455823529 -0.908823528970588 -0.443298689426471 -0.999728554264706 -0.999866968823529 -0.999510513823529 -0.981550132794118 -0.986008449264706 -0.986443241911765 -0.987346305882353 -0.992868061323529 -0.986589008676471 -0.999973698382353 -0.999925806764706 -0.999727138676471 -0.999393378235294 -0.999719823235294 -0.999559646323529 -0.999524397794118 -0.999445518235294 -0.999316247058823 -0.985676523823529 -0.375979287102941 -0.687537860964706 -0.181750950308824 -0.9998944825 -0.999883786911765 -0.999905122647059 -0.999882094558823 -0.999941338676471
24 "STANDING" -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.475073204057971 0.907608728405797 -0.967241846376812 0.971199017101449 0.973535175942029 -0.977444153768116 0.24799921774058 0.246277963745246 0.290341576608696 0.217786710843478 -0.0692546674492754 -0.850683767391304 0.802804593188406 -0.222512077357971 0.0634433386197101 0.121943720050725 -0.0991947719855072 0.0147015799644928 -0.0324288977115942 -0.00958203531304348 -0.0424626896536232 0.00411760363768116 0.0908653116 -0.959536824637681 -0.968627955217391 -0.954518594057971 0.015620694273913 0.0575365742282609 0.0223946404463768 -0.996231768550725 -0.99376515115942 -0.978909753623188 -0.687985835608696 -0.410939691231884 -0.987439613333333 -0.094035184826087 -0.999252712463768 -0.999761252753623 -0.999121694927536 -0.970228184202899 -0.979936740869565 -0.977063853188406 -0.980853367536232 -0.991292427681159 -0.982872681884058 -0.9999461 -0.999742786811594 -0.999182467681159 -0.998832144057971 -0.999324389130435 -0.998753345942029 -0.998812376231884 -0.998983111304348 -0.998555411884058 -0.958540187246377 -0.0438318968304348 -0.392369162927536 -0.0597392001144928 -0.999154372898551 -0.999141589710145 -0.99911663173913 -0.999131170869565 -0.999682790289855
24 "WALKING" -0.140910029827586 -0.983132400344828 -0.962578844310345 -0.354112358103448 0.889754369482759 -0.9809274 0.3279555455 0.525954441551724 -0.387713229482759 0.262107510206897 -0.0287333523982759 0.0517375251793103 0.125389639753448 -0.0658435879913793 -0.497683163103448 0.391458126034483 0.0929496445517241 0.141979594153448 -0.238880691182759 -0.0625311679982759 -0.206190967186207 0.143533057936207 0.338318064574138 -0.141343835586207 0.132530984856897 -0.177102976142052 -0.531465221896552 -0.477732859310345 -0.403064156896552 -0.199253459760345 -0.011239817587931 0.0309122402568966 -0.635834682758621 -0.738506713275862 -0.504234309137931 0.432313387413793 -0.80645161 -0.798850574655173 -0.682613160517241 -0.827296161034483 -0.855646347931034 -0.797890589310345 -0.294353545672414 -0.511115619482759 -0.414159606206897 -0.539300429655172 -0.841131611034483 -0.773779258103448 -0.981994960862069 -0.894579642241379 -0.841328089482759 -0.740448930172414 -0.814721818448276 -0.713351797931034 -0.707111322758621 -0.770430707241379 -0.884603718793103 -0.468295081206897 -0.227706243586207 -0.549692245172414 -0.474991907068966 -0.871271010689655 -0.823616391551724 -0.96230962362069 -0.950299633448276 -0.876434965172414
24 "WALKING_DOWNSTAIRS" -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.337296230363636 0.866696867818182 -0.974724211272727 0.448338148727273 0.276181041272727 -0.228570088018182 0.0909447291090909 -0.260487807563636 0.107473175312727 0.241066631994545 -0.0542300245127273 -0.4052712224 0.332934954552727 0.107361486010909 0.151301048750909 -0.0509800769509091 -0.0914145014654545 0.227877743563636 -0.373289490909091 0.0634894837090909 -0.284391207981818 0.193808422825455 -0.179363003363636 -0.415345341454545 -0.622416048581818 -0.304965806363636 -0.253529303025455 0.167771903836364 -0.110367304156364 -0.585641352181818 -0.670455603636364 -0.414138390545455 0.597318280181818 -0.811143692181818 -0.661818181345455 -0.907419467818182 -0.878566277090909 -0.565507703272727 -0.691860758363636 -0.163626807636364 -0.328569968545455 -0.268874572654545 -0.413997538563636 -0.795252554909091 -0.725264463454545 -0.984210693090909 -0.75254497 -0.866880028545455 -0.701685540727273 -0.704615775818182 -0.630607723454545 -0.591406915272727 -0.5052132698 -0.806082978727273 -0.272469211854545 -0.284741180302545 -0.596450750090909 -0.588192696727273 -0.804005884545455 -0.741971210181818 -0.889279924545455 -0.881299379454546 -0.937946669636364
24 "WALKING_UPSTAIRS" -0.227134869152542 -0.962190567457627 -0.916690779830509 0.106075893815254 0.752107507118644 -0.904311219152542 0.594763224576271 0.407208927457627 -0.473770867627119 0.0719277949542373 -0.119208852435593 0.172025318023729 0.0956553337762712 -0.105932947294915 -0.481656875423729 0.247873358135593 0.255382880459322 -0.0837248616118644 -0.116697586208475 -0.146800845605424 0.0890110870016949 -0.258701336052542 0.0660700963237288 -0.426237860508475 0.322099236016949 -0.20311946920678 -0.552979570847458 -0.446816882016949 -0.33443583979661 -0.0924455233881356 0.00207631209779661 0.143352354220339 -0.603133877118644 -0.712932391355932 -0.504516551949153 0.471928810677966 -0.820667028474576 -0.880225987288136 -0.718953751694915 -0.923141975084746 -0.778438439322034 -0.885610897966102 -0.535843319152542 -0.562727123050847 -0.446223165423729 -0.623529910169492 -0.809695199661017 -0.800819210338983 -0.987241848474576 -0.856228823898305 -0.922297314915254 -0.760853517118644 -0.903593645762712 -0.930418968983051 -0.864814292033898 -0.75168589440678 -0.895638915084746 -0.503188684915254 -0.155094627135593 -0.510973934237288 -0.55280213661017 -0.937481237457627 -0.936378542542373 -0.953172164915254 -0.952509392542373 -0.956551070847458
25 "LAYING" 0.526353818315068 -0.829554947808219 -0.643578361424658 0.18626090259863 -0.935601590684932 0.166351188616438 0.957038823287671 0.961289920821918 -0.961509393835616 0.15819468959863 0.0479818912753425 0.0853881027849315 0.0240628673767123 -0.0716401726150685 -0.787292064383562 0.788428762465753 -0.0507805351232877 0.0874677991054795 0.168963885309589 -0.101646999342466 0.0263687914986301 -0.172225883082192 0.291246931017808 -0.281692213890411 0.156802040493151 -0.0940818725890411 -0.878122754931507 -0.772494783369863 -0.809688545342466 0.216603740161644 -0.130055104989041 0.152670828172603 -0.884860237123288 -0.910856214109589 -0.960109423835616 -0.415635125186301 -0.967300044109589 -0.874885844876712 -0.109273265972603 -0.998430878219178 -0.990796838356164 -0.993237989178082 -0.948414293561644 -0.971885370136986 -0.970199494520548 -0.972680164246575 -0.985161626712329 -0.97177895 -0.999881561643836 -0.99956995 -0.999181799041096 -0.995388520958904 -0.998318747123288 -0.998082565068493 -0.997263833013699 -0.998762401232877 -0.997981686712329 -0.890517539315068 0.037020046209589 -0.287127571894521 -0.0594636314917808 -0.997397420684932 -0.997965107671233 -0.998352620273973 -0.997533319041096 -0.999614649863014
25 "SITTING" 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.127955048353846 0.667002461846154 -0.843071514769231 0.985079284923077 0.984153354 -0.989815423230769 0.1459503797 0.176781111775385 0.225135158206154 0.239134813430769 -0.0748002714615385 -0.882119710307692 0.813921781384615 -0.608839403384615 0.217251652913231 0.146659064278462 -0.0954801379692308 0.116385076563954 0.0420331910153846 0.112157312815385 0.105816440449077 -0.12030067996 0.196176514766154 -0.975333504153846 -0.962480454615385 -0.966568718615385 -0.0551055328984615 0.131557090781538 -0.0576646914307692 -0.9879645 -0.997337681538462 -0.990085435076923 -0.788113868461538 -0.661538461584615 -0.821538461538462 -0.356877026507692 -0.999806678769231 -0.999813511846154 -0.999147038307692 -0.984068025384615 -0.989156105538462 -0.990717345230769 -0.989377432923077 -0.995138226461538 -0.987503112 -0.999980263230769 -0.999944117846154 -0.999839637692308 -0.999245471076923 -0.999737597384615 -0.999713570923077 -0.999578569076923 -0.999663969076923 -0.999412303692308 -0.988002552461538 -0.3861105657046 -0.670044356276923 -0.146926908938462 -0.999916747384615 -0.999913619692308 -0.999938557692308 -0.999919550615385 -0.999962186769231
25 "STANDING" 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.158673662540541 0.812862357027027 -0.960587142567568 0.977381868378378 0.981841345 -0.984909741486486 0.153495402674324 0.204190892668919 0.294621534581081 0.247443245682838 -0.0698876853378378 -0.86006168027027 0.806058630945946 -0.279648719472973 0.187934462993243 0.228480285824324 -0.100473697756757 0.236121268697297 0.138866609222973 -0.0333788525405405 0.0885680602094595 -0.0971928679771622 0.1843854701 -0.965005118513514 -0.978826306621622 -0.967077442837838 -0.0181863246054054 0.133391468791892 -0.0736719346216216 -0.997590587702703 -0.994600699189189 -0.986538355405405 -0.81229370112973 -0.545771577986486 -0.845945945675676 -0.562519746972973 -0.999733847432432 -0.999879915540541 -0.999300743648649 -0.974029503513513 -0.987898048378378 -0.986352986486487 -0.988687909054054 -0.993091226621622 -0.984194303918919 -0.999916047432432 -0.999864826756757 -0.999697997837838 -0.999216461486486 -0.999400481351351 -0.999234317567568 -0.999140191756757 -0.999416628243243 -0.999263292972973 -0.96807852527027 -0.278854525324324 -0.620496947364865 -0.293121059648649 -0.999163575810811 -0.999460275945946 -0.99969405027027 -0.999636211756757 -0.999779302837838
25 "WALKING" 0.188416273486486 -0.979499263243243 -0.965093441081081 -0.266717514652703 0.832389955810811 -0.976053889594595 0.553777421891892 0.707168811486486 -0.52932187972973 0.261136642716216 0.0106408521243243 0.0594187934108108 0.0570154227702703 -0.0820768065347297 -0.398635807702703 0.51628411472973 0.159379500081081 0.231856453421622 -0.0724903915972973 -0.102377269321622 -0.13770039057973 -0.144085791735135 -0.0331983891216216 -0.120229606521622 0.00586897488648649 0.0831452880152703 -0.575153086216216 -0.628532297027027 -0.394362401351351 0.284061291945946 -0.0292042503918919 -0.0425163656309459 -0.641991493783784 -0.833300555675676 -0.603404185135135 0.255238458324324 -0.809067128783784 -0.790990990945946 -0.534037046081081 -0.892095404324324 -0.915130911351351 -0.751295882972973 -0.367760098378378 -0.690413386081081 -0.552460766621622 -0.718794363513514 -0.866154446486487 -0.767097109189189 -0.992236581756757 -0.941812294189189 -0.902596766756757 -0.776374446351351 -0.791455744864865 -0.869902377702703 -0.766855309594595 -0.897817439054054 -0.952916323243243 -0.411909719594595 0.150915526931081 -0.152672660489189 0.00773475124594595 -0.694045663513513 -0.937587725945946 -0.979458411756757 -0.973794406756757 -0.990588444594595
25 "WALKING_DOWNSTAIRS" 0.21879595837931 -0.964470066724138 -0.937816011034483 -0.349703863413793 0.812372702241379 -0.993173015862069 0.56774649137931 0.734940507413793 -0.498499912931034 0.0970510317448276 -0.16348988507931 -0.0237692688927586 0.135714094967241 -0.101115076366897 -0.297686081758621 0.368001678103448 0.15123077924 0.131583297 -0.0510339763844828 -0.127952445399655 -0.10880446348 0.322907192965517 0.132458339531034 -0.538882089827586 0.410476453706897 -0.19934720337931 -0.453065424482759 -0.397538894793103 -0.216082565601724 0.0856728683034483 0.0588402600137931 -0.0780851670715517 -0.61888296 -0.844862301206897 -0.530562445344828 0.228632380103448 -0.81646273362069 -0.804597699482759 -0.366994214494655 -0.909154061034483 -0.708946654482759 -0.743708059310345 -0.365719830448276 -0.734990064137931 -0.456441446896552 -0.771923625862069 -0.837792806206897 -0.788686076724138 -0.984348746206896 -0.864313705862069 -0.905222646206897 -0.717774084655172 -0.793046189655172 -0.871652654827586 -0.758638156034483 -0.902264888793103 -0.956504648448276 -0.217799723931034 -0.0270536863965517 -0.35674206037931 0.0993460714517241 -0.691347927241379 -0.880489758965517 -0.955185868448276 -0.941680295689655 -0.991230731551724
25 "WALKING_UPSTAIRS" 0.108230986684615 -0.950878450307692 -0.931758272769231 -0.189042580861077 0.806586891230769 -0.920997366307692 0.685326493076923 0.778151027538462 -0.677275787384615 0.119293389809231 -0.155259423287692 -0.0157940838523077 -0.0241942667641538 -0.109437658104615 -0.388804185457538 0.495767368923077 0.0868312928307692 -0.0255806727023077 -0.00365294775230769 -0.126481161061538 -0.0524463172076923 -0.0500876455153846 -0.00629778411107692 -0.539871399076923 0.397726388695385 -0.239961617733846 -0.502491038615385 -0.597580220153846 -0.3186346998 0.308607574093846 -0.148906594900615 0.169521979092308 -0.688526796307692 -0.741343858153846 -0.645784620769231 0.0997306773323077 -0.851116623076923 -0.862564103538462 -0.0625951387726154 -0.947969303692308 -0.847388233538461 -0.928035314615385 -0.638086010153846 -0.830526636615385 -0.624939906 -0.851693669538462 -0.889350153538462 -0.855863594769231 -0.991103141076923 -0.941344420307692 -0.952612348307692 -0.811275222615385 -0.943769111538462 -0.965585879230769 -0.915436963692308 -0.966910218 -0.979815734461538 -0.476144998846154 -0.0693565212153846 -0.420241033343077 0.353670098106154 -0.924957410923077 -0.963961267692308 -0.980167217846154 -0.974400691076923 -0.993621596615385
26 "LAYING" 0.614523405921053 -0.944472488552632 -0.987887995263158 0.378839765657895 -0.976659685789474 0.302269579605263 0.989013651842105 0.984510208289474 -0.990127972236842 0.110227809678553 0.115561911594737 0.0788723853167105 0.280272795118421 -0.0903229228815789 -0.873946956578947 0.8353285925 -0.474416586092105 0.2376208491 0.209850660823684 -0.100368640868421 0.0682726143544474 -0.0458020470657895 0.00828813330526316 0.198564864599474 -0.186322291947368 0.226551983973684 -0.970236920394737 -0.933527647631579 -0.951863594736842 -0.198730940631579 0.201904339315789 -0.253230960826316 -0.999162893157895 -0.999177568421053 -0.983251955789474 -0.877071771842105 -0.924448217631579 -0.706140351013158 -0.805776388986842 -0.999157262368421 -0.996897538947368 -0.999745895131579 -0.988238648552632 -0.989370490789474 -0.987924911184211 -0.989509061052632 -0.993478196973684 -0.989515486447368 -0.999955192236842 -0.999898430789474 -0.999745551578947 -0.999782750263158 -0.999817276052632 -0.999730662368421 -0.999730679342105 -0.999652863947368 -0.999425725131579 -0.988386324868421 -0.275023586371053 -0.554751677001316 0.0293038736605263 -0.999918022894737 -0.999899352894737 -0.999922518157895 -0.999895776973684 -0.999945422763158
26 "SITTING" 0.314387627435897 -0.965082925641026 -0.949286700807692 0.14758702775641 0.496883659358974 -0.792360607564103 0.98859633051282 0.986283820384615 -0.991073237948718 0.115941606587179 0.177757133153846 0.219341937774359 0.150648609782051 -0.0840648503320513 -0.885764120641026 0.805261784871795 -0.626856609512821 0.253990625055128 0.158491809966538 -0.095984817 0.0931627900897436 -0.0978524158564103 0.128616290358974 0.0456375839515385 -0.0684073263148718 0.0780677367742308 -0.970998760384615 -0.946966338602564 -0.954052945897436 -0.00315020297948718 0.0948840040602564 -0.0178103731025641 -0.98418456 -0.992783107820513 -0.987174743589744 -0.795137463076923 -0.877584780576923 -0.894017094230769 -0.295205234102564 -0.999643484487179 -0.998392600641026 -0.998920199615385 -0.987754588717949 -0.990693114358974 -0.991254757948718 -0.990746322307692 -0.992439652948718 -0.988037787051282 -0.999938467179487 -0.999902766794872 -0.999883247692308 -0.999214637179487 -0.999861998205128 -0.999777986025641 -0.999683712307692 -0.999711972948718 -0.999462396923077 -0.990144882307692 -0.243986784597436 -0.533222731828205 0.0777693393025641 -0.999946311025641 -0.999932462051282 -0.999951579102564 -0.999932293589744 -0.999977556923077
26 "STANDING" 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.444305750810811 0.904978812837838 -0.969395942297297 0.981318532162162 0.983145507162162 -0.987157787432432 0.186056992218919 0.234102982816216 0.272562933658108 0.261243917040541 -0.0731385762635135 -0.856224645135135 0.806370738513513 -0.329982845680689 0.210547516486486 0.174303297166216 -0.100355997108108 0.263847559206757 0.0350469522689189 -0.075685651772973 0.0161236298986486 -0.0645687767093243 0.182134807568919 -0.966425506756757 -0.972392637567568 -0.968673955540541 -0.0602638080108108 0.180432338622973 -0.104980633163514 -0.996105360810811 -0.997628297432432 -0.989441272297297 -0.783918381756757 -0.573670443959459 -0.92522522472973 -0.407303206036487 -0.999763137432432 -0.99988636472973 -0.999201428108108 -0.977354949459459 -0.987428086216216 -0.988726190405405 -0.987967185405405 -0.994361233513513 -0.986151577027027 -0.99997296027027 -0.999917695945946 -0.999713934864865 -0.999015306081081 -0.999380402972973 -0.99953851527027 -0.999226448243243 -0.99948789027027 -0.999362641216216 -0.969364268513514 -0.345120322878378 -0.689317030175676 -0.189719015113378 -0.999016935945946 -0.999407292297297 -0.999606728243243 -0.999560886081081 -0.999895813783784
26 "WALKING" 0.108738699508475 -0.980055651016949 -0.969040314237288 -0.417228702881356 0.89224984440678 -0.973634751186441 0.370423217457627 0.371121570338983 -0.282309388983051 0.180551639694915 -0.000921785266101694 0.199964904491525 0.0681348568966102 -0.0841507651508475 -0.430209184915254 0.351251387966102 0.221664841015593 0.162938577237288 -0.271736291388136 -0.099411456038983 -0.230968016730508 -0.0748446854305085 -0.127171399491525 -0.0876881197644068 0.00113007709322034 0.0910993082610169 -0.574923024915254 -0.615144221186441 -0.392092024067797 -0.194817509779661 0.152901635854237 -0.00632312048474576 -0.618975062372881 -0.769771600169492 -0.363285447966102 0.473824170169492 -0.792236191525424 -0.779661016271186 -0.826862177118644 -0.732876823050847 -0.773034344067797 -0.787969278135593 -0.271952157220339 -0.396530418305085 -0.251038167559322 -0.416173564915254 -0.79666776338983 -0.752971946135593 -0.975004590677966 -0.797466446440678 -0.779207879830508 -0.73134160559322 -0.808849516101695 -0.69486082559322 -0.693535370338983 -0.713224310847458 -0.845975028813559 -0.368112905762712 -0.236401241544068 -0.586949416440678 -0.448913461186441 -0.833881870338983 -0.852397340338983 -0.937667478813559 -0.924113045254237 -0.93754396440678
26 "WALKING_DOWNSTAIRS" 0.1539063202 -0.9627219918 -0.9354258554 -0.469873732 0.8560094686 -0.9917507184 0.426020638 0.4290347094 -0.13062819489 -0.02353583991 -0.1195647212 0.17357842656 0.221783927964 -0.1003822042168 -0.209719600042 0.2611641838 0.11349700918 0.0770279694856 0.091989492816 -0.0992465275036 0.202054424146 -0.160255544628 0.21013310745 -0.4287456998 0.240212516573 0.0747527011028 -0.3685473668 -0.51830915542 -0.23531462282 -0.00170782926 -0.0059378651998 0.06562467298 -0.4983619474 -0.7327904172 -0.236741242334 0.5292227046 -0.7974193518 -0.45466666694 -0.8860872172 -0.7842790198 -0.28608058074 -0.501125016862 -0.061537065488 -0.3967016908 -0.031272188786 -0.4383877544 -0.7468179902 -0.72839165088 -0.9720918978 -0.527285572 -0.8188006956 -0.632730704 -0.55718304126 -0.6595687138 -0.49509950517 -0.6191464072 -0.8383370926 -0.12591815458 -0.39235391932 -0.68721907454 -0.5007643576 -0.6566910222 -0.56702130412 -0.8880262756 -0.8781303644 -0.9346065914
26 "WALKING_UPSTAIRS" -0.00199310572363636 -0.962011392181818 -0.937858157818182 -0.373860122 0.843841335454545 -0.898166486 0.435693217236364 0.616535353454545 -0.407896783272727 0.189431870054545 -0.130596359925455 0.0573468824181818 0.0641665363150909 -0.0657601804418182 -0.450930926545455 0.263421308727273 0.0272422792181818 0.0599158859481818 -0.284231168436364 -0.0975590199454545 -0.0514021619669091 0.276332085009091 0.273533173218182 -0.509187043090909 0.419325315872727 -0.230708020769091 -0.550825223090909 -0.464880881872727 -0.344427047636364 -0.209009126545455 0.249193146192727 -0.0956595453272727 -0.538625409454546 -0.814147074 -0.318307169603636 0.307334477 -0.807624630545455 -0.812121212 -0.570004721272727 -0.800566047272727 -0.647002717272727 -0.849312278727273 -0.420055781272727 -0.715726893818182 -0.227368906756364 -0.769802709272727 -0.718776028509091 -0.771656129 -0.952504465272727 -0.769274486 -0.771162349454545 -0.635566223090909 -0.870080834909091 -0.865243568545455 -0.792549251818182 -0.911309888545455 -0.951967487636364 -0.427686570727273 -0.220155537654545 -0.536595404763636 -0.187696180218182 -0.912992024909091 -0.892333635272727 -0.925053578363636 -0.908705133090909 -0.975945745272727
27 "LAYING" 0.84539238027027 -0.971183862702703 -0.993701742972973 0.177623190189189 -0.996311968378378 -0.335623500405405 0.988501656621622 0.985527151621622 -0.988092972837838 0.119445908645946 -0.0250274136460811 0.197988835204054 0.277730933135135 -0.0957839566891892 -0.873359062027027 0.829325034189189 -0.477945164864865 0.192309744243243 0.165456873945946 -0.101147695256757 0.0849939457972973 -0.183645229660811 0.114950176836486 0.273062321459459 -0.222236743054054 0.185136786012162 -0.97738292527027 -0.960561663648649 -0.966917594459459 -0.205263752831081 0.130817864901351 -0.134351206135135 -0.999406076756757 -0.999484856351351 -0.984296162432432 -0.88404391445946 -0.795989539054054 -0.707207206351351 -0.817826698581081 -0.999645168378378 -0.999074992297297 -0.999762070675676 -0.986116008783784 -0.989901169864865 -0.98442240027027 -0.990349122162162 -0.993656440135135 -0.991195964459459 -0.999958934594595 -0.999852752297297 -0.999720875405405 -0.999579356891892 -0.999815987432432 -0.999791217027027 -0.999721657567568 -0.999713290945946 -0.99943769972973 -0.987028539054054 -0.13538933372027 -0.443656094256757 -0.165894394160811 -0.999890160675676 -0.999910812027027 -0.999894125405405 -0.999850407837838 -0.999961306891892
